time,ecg
1710814973286,176
1710814973294,184
1710814973301,201
1710814973309,220
1710814973317,225
1710814973324,240
1710814973332,269
1710814973340,287
1710814973347,284
1710814973355,272
1710814973363,260
1710814973369,257
1710814973377,228
1710814973385,186
1710814973393,159
1710814973401,127
1710814973409,85
1710814973416,61
1710814973424,44
1710814973432,29
1710814973439,12
1710814973447,-9
1710814973455,-2
1710814973462,26
1710814973470,14
1710814973478,-19
1710814973485,-17
1710814973493,0
1710814973501,-4
1710814973508,-4
1710814973516,17
1710814973524,31
1710814973531,29
1710814973539,29
1710814973547,29
1710814973553,34
1710814973561,41
1710814973569,39
1710814973577,41
1710814973585,56
1710814973593,71
1710814973601,68
1710814973608,68
1710814973616,90
1710814973624,105
1710814973631,90
1710814973639,73
1710814973647,83
1710814973654,103
1710814973662,110
1710814973670,115
1710814973677,120
1710814973685,120
1710814973693,122
1710814973700,142
1710814973708,157
1710814973716,147
1710814973723,117
1710814973731,90
1710814973739,78
1710814973745,78
1710814973753,78
1710814973761,80
1710814973769,78
1710814973777,73
1710814973785,73
1710814973792,120
1710814973800,272
1710814973808,539
1710814973815,748
1710814973823,574
1710814973831,-19
1710814973838,-407
1710814973846,-223
1710814973854,-4
1710814973861,-22
1710814973869,9
1710814973877,76
1710814973885,58
1710814973892,46
1710814973900,63
1710814973908,63
1710814973915,63
1710814973923,71
1710814973931,66
1710814973937,63
1710814973945,66
1710814973953,71
1710814973961,78
1710814973969,85
1710814973977,93
1710814973984,103
1710814973992,112
1710814974000,115
1710814974007,115
1710814974015,125
1710814974023,134
1710814974030,144
1710814974038,154
1710814974046,152
1710814974053,137
1710814974061,122
1710814974069,110
1710814974076,90
1710814974084,58
1710814974092,24
1710814974099,-7
1710814974107,-36
1710814974115,-53
1710814974121,-53
1710814974129,-53
1710814974137,-68
1710814974145,-73
1710814974153,-66
1710814974161,-63
1710814974169,-61
1710814974176,-51
1710814974184,-41
1710814974192,-41
1710814974199,-41
1710814974207,-26
1710814974215,-9
1710814974222,-2
1710814974230,-2
1710814974238,-4
1710814974245,4
1710814974253,14
1710814974261,7
1710814974268,7
1710814974276,19
1710814974284,14
1710814974291,17
1710814974299,41
1710814974307,56
1710814974313,61
1710814974321,73
1710814974329,80
1710814974337,78
1710814974345,76
1710814974353,80
1710814974360,95
1710814974368,112
1710814974376,125
1710814974383,144
1710814974391,164
1710814974399,159
1710814974406,132
1710814974414,112
1710814974422,112
1710814974429,112
1710814974437,107
1710814974445,107
1710814974452,105
1710814974460,93
1710814974468,107
1710814974476,181
1710814974483,358
1710814974491,610
1710814974499,714
1710814974505,392
1710814974513,-166
1710814974521,-338
1710814974529,-88
1710814974537,22
1710814974545,-9
1710814974552,61
1710814974560,100
1710814974568,76
1710814974575,103
1710814974583,134
1710814974591,130
1710814974598,134
1710814974606,142
1710814974614,139
1710814974621,132
1710814974629,137
1710814974637,147
1710814974644,149
1710814974652,159
1710814974660,181
1710814974667,196
1710814974675,215
1710814974683,238
1710814974689,255
1710814974697,267
1710814974705,284
1710814974713,301
1710814974721,301
1710814974729,296
1710814974736,294
1710814974744,282
1710814974752,264
1710814974760,238
1710814974767,198
1710814974775,166
1710814974783,154
1710814974790,137
1710814974798,103
1710814974806,85
1710814974813,95
1710814974821,98
1710814974829,85
1710814974836,83
1710814974844,88
1710814974852,103
1710814974859,130
1710814974867,132
1710814974875,110
1710814974881,107
1710814974889,125
1710814974897,147
1710814974905,159
1710814974913,159
1710814974921,166
1710814974928,174
1710814974936,169
1710814974944,166
1710814974951,174
1710814974959,159
1710814974967,137
1710814974974,137
1710814974982,144
1710814974990,134
1710814974997,122
1710814975005,122
1710814975013,122
1710814975020,117
1710814975028,132
1710814975036,161
1710814975043,176
1710814975051,176
1710814975059,159
1710814975067,132
1710814975073,132
1710814975081,164
1710814975089,169
1710814975097,144
1710814975105,132
1710814975113,149
1710814975120,201
1710814975128,311
1710814975136,507
1710814975143,728
1710814975151,721
1710814975159,282
1710814975166,-228
1710814975174,-213
1710814975182,71
1710814975189,80
1710814975197,46
1710814975205,157
1710814975212,184
1710814975220,137
1710814975228,144
1710814975235,166
1710814975243,174
1710814975251,184
1710814975257,174
1710814975265,164
1710814975273,176
1710814975281,186
1710814975289,184
1710814975297,181
1710814975304,188
1710814975312,208
1710814975320,225
1710814975327,220
1710814975335,218
1710814975343,228
1710814975350,238
1710814975358,247
1710814975366,262
1710814975373,267
1710814975381,250
1710814975389,230
1710814975397,215
1710814975404,191
1710814975412,161
1710814975420,142
1710814975427,117
1710814975435,98
1710814975443,98
1710814975449,98
1710814975457,85
1710814975465,71
1710814975473,73
1710814975481,76
1710814975489,71
1710814975496,78
1710814975504,95
1710814975512,100
1710814975519,95
1710814975527,100
1710814975535,112
1710814975542,122
1710814975550,130
1710814975558,142
1710814975565,142
1710814975573,137
1710814975581,142
1710814975588,144
1710814975596,142
1710814975604,142
1710814975611,142
1710814975619,144
1710814975627,152
1710814975633,154
1710814975641,142
1710814975649,122
1710814975657,122
1710814975665,134
1710814975673,144
1710814975681,159
1710814975688,171
1710814975696,139
1710814975704,90
1710814975711,80
1710814975719,95
1710814975727,93
1710814975734,80
1710814975742,78
1710814975750,83
1710814975757,100
1710814975765,161
1710814975773,333
1710814975780,603
1710814975788,723
1710814975796,407
1710814975803,-174
1710814975811,-363
1710814975819,-76
1710814975825,53
1710814975833,-7
1710814975841,63
1710814975849,122
1710814975857,78
1710814975865,85
1710814975872,120
1710814975880,110
1710814975888,105
1710814975895,117
1710814975903,117
1710814975911,117
1710814975918,132
1710814975926,147
1710814975934,139
1710814975941,147
1710814975949,164
1710814975957,174
1710814975964,186
1710814975972,211
1710814975980,218
1710814975988,213
1710814975995,220
1710814976003,235
1710814976011,240
1710814976017,240
1710814976025,223
1710814976033,198
1710814976041,181
1710814976049,166
1710814976057,137
1710814976064,95
1710814976072,76
1710814976080,68
1710814976087,29
1710814976095,4
1710814976103,26
1710814976110,41
1710814976118,44
1710814976126,41
1710814976133,19
1710814976141,17
1710814976149,39
1710814976156,44
1710814976164,41
1710814976172,53
1710814976179,58
1710814976187,61
1710814976195,76
1710814976201,80
1710814976209,73
1710814976217,73
1710814976225,83
1710814976233,83
1710814976241,66
1710814976248,53
1710814976256,63
1710814976264,66
1710814976272,53
1710814976279,51
1710814976287,58
1710814976295,58
1710814976302,66
1710814976310,80
1710814976318,100
1710814976325,125
1710814976333,139
1710814976341,125
1710814976348,98
1710814976356,90
1710814976364,93
1710814976371,95
1710814976379,105
1710814976387,107
1710814976393,98
1710814976401,112
1710814976409,171
1710814976417,318
1710814976425,581
1710814976433,765
1710814976440,534
1710814976448,-56
1710814976456,-360
1710814976463,-132
1710814976471,46
1710814976479,-4
1710814976486,26
1710814976494,98
1710814976502,93
1710814976509,88
1710814976517,105
1710814976525,98
1710814976532,88
1710814976540,98
1710814976548,110
1710814976555,115
1710814976563,122
1710814976571,137
1710814976579,147
1710814976585,149
1710814976593,152
1710814976601,166
1710814976609,184
1710814976617,191
1710814976625,201
1710814976632,223
1710814976640,225
1710814976648,215
1710814976655,225
1710814976663,233
1710814976671,215
1710814976678,201
1710814976686,191
1710814976694,166
1710814976701,134
1710814976709,98
1710814976717,68
1710814976724,53
1710814976732,51
1710814976740,51
1710814976747,39
1710814976755,24
1710814976763,26
1710814976769,31
1710814976777,24
1710814976785,14
1710814976793,29
1710814976801,41
1710814976809,41
1710814976816,51
1710814976824,61
1710814976832,71
1710814976839,80
1710814976847,80
1710814976855,76
1710814976863,88
1710814976870,107
1710814976878,112
1710814976886,112
1710814976893,112
1710814976901,107
1710814976909,110
1710814976916,120
1710814976924,120
1710814976932,107
1710814976939,98
1710814976947,95
1710814976955,95
1710814976961,93
1710814976969,100
1710814976977,112
1710814976985,98
1710814976993,51
1710814977001,36
1710814977008,53
1710814977016,53
1710814977024,41
1710814977031,51
1710814977039,58
1710814977047,56
1710814977054,80
1710814977062,186
1710814977070,424
1710814977077,694
1710814977085,689
1710814977093,206
1710814977100,-336
1710814977108,-326
1710814977116,-44
1710814977123,-12
1710814977131,-26
1710814977139,49
1710814977145,46
1710814977153,19
1710814977161,34
1710814977169,34
1710814977177,39
1710814977185,61
1710814977193,56
1710814977200,39
1710814977208,46
1710814977216,71
1710814977223,85
1710814977231,83
1710814977239,85
1710814977246,112
1710814977254,139
1710814977262,125
1710814977269,115
1710814977277,147
1710814977285,174
1710814977292,176
1710814977300,181
1710814977308,176
1710814977315,154
1710814977323,137
1710814977331,115
1710814977337,83
1710814977345,53
1710814977353,22
1710814977361,-7
1710814977369,-14
1710814977377,-17
1710814977384,-31
1710814977392,-41
1710814977400,-36
1710814977407,-44
1710814977415,-49
1710814977423,-36
1710814977430,-14
1710814977438,0
1710814977446,4
1710814977453,7
1710814977461,14
1710814977469,14
1710814977477,19
1710814977484,36
1710814977492,39
1710814977500,24
1710814977507,22
1710814977515,29
1710814977523,29
1710814977529,22
1710814977537,22
1710814977545,26
1710814977553,31
1710814977561,41
1710814977569,41
1710814977576,24
1710814977584,17
1710814977592,29
1710814977599,41
1710814977607,36
1710814977615,31
1710814977622,44
1710814977630,61
1710814977638,56
1710814977645,36
1710814977653,14
1710814977661,0
1710814977668,0
1710814977676,0
1710814977684,-4
1710814977691,-2
1710814977699,0
1710814977707,17
1710814977713,130
1710814977721,380
1710814977729,633
1710814977737,581
1710814977745,58
1710814977753,-446
1710814977761,-368
1710814977768,-93
1710814977776,-90
1710814977784,-100
1710814977791,-9
1710814977799,-4
1710814977807,-31
1710814977814,-4
1710814977822,17
1710814977830,4
1710814977837,-4
1710814977845,12
1710814977853,29
1710814977860,24
1710814977868,14
1710814977876,24
1710814977883,39
1710814977891,51
1710814977899,66
1710814977905,78
1710814977913,93
1710814977921,105
1710814977929,120
1710814977937,144
1710814977945,154
1710814977952,139
1710814977960,139
1710814977968,157
1710814977975,149
1710814977983,125
1710814977991,105
1710814977998,68
1710814978006,22
1710814978014,-4
1710814978021,-14
1710814978029,-26
1710814978037,-34
1710814978044,-39
1710814978052,-53
1710814978060,-58
1710814978068,-44
1710814978075,-29
1710814978083,-22
1710814978091,-9
1710814978097,0
1710814978105,4
1710814978113,9
1710814978121,14
1710814978129,19
1710814978137,26
1710814978144,29
1710814978152,44
1710814978160,56
1710814978167,46
1710814978175,44
1710814978183,53
1710814978190,41
1710814978198,39
1710814978206,51
1710814978213,44
1710814978221,31
1710814978229,49
1710814978236,63
1710814978244,51
1710814978252,39
1710814978259,49
1710814978267,58
1710814978275,76
1710814978281,93
1710814978289,93
1710814978297,73
1710814978305,46
1710814978313,39
1710814978321,53
1710814978328,71
1710814978336,73
1710814978344,71
1710814978352,73
1710814978359,76
1710814978367,105
1710814978375,225
1710814978382,483
1710814978390,733
1710814978398,655
1710814978405,110
1710814978413,-363
1710814978421,-250
1710814978428,-7
1710814978436,-29
1710814978444,-12
1710814978451,83
1710814978459,71
1710814978467,26
1710814978473,44
1710814978481,73
1710814978489,80
1710814978497,71
1710814978505,63
1710814978513,78
1710814978520,100
1710814978528,112
1710814978536,115
1710814978543,105
1710814978551,103
1710814978559,134
1710814978566,166
1710814978574,164
1710814978582,169
1710814978589,196
1710814978597,211
1710814978605,203
1710814978612,201
1710814978620,215
1710814978628,218
1710814978635,198
1710814978643,161
1710814978651,122
1710814978659,105
1710814978665,88
1710814978673,51
1710814978681,22
1710814978689,17
1710814978697,24
1710814978705,22
1710814978712,26
1710814978720,44
1710814978728,56
1710814978735,63
1710814978743,80
1710814978751,88
1710814978758,71
1710814978766,66
1710814978774,83
1710814978781,88
1710814978789,73
1710814978797,73
1710814978804,85
1710814978812,85
1710814978820,80
1710814978827,85
1710814978835,85
1710814978843,88
1710814978849,93
1710814978857,90
1710814978865,90
1710814978873,100
1710814978881,107
1710814978889,100
1710814978896,100
1710814978904,107
1710814978912,105
1710814978919,105
1710814978927,117
1710814978935,134
1710814978943,142
1710814978950,125
1710814978958,100
1710814978966,100
1710814978973,120
1710814978981,132
1710814978989,127
1710814978996,125
1710814979004,134
1710814979012,147
1710814979019,188
1710814979027,314
1710814979035,544
1710814979041,748
1710814979049,618
1710814979057,85
1710814979065,-314
1710814979073,-149
1710814979081,88
1710814979088,49
1710814979096,49
1710814979104,127
1710814979111,120
1710814979119,103
1710814979127,125
1710814979134,134
1710814979142,134
1710814979150,137
1710814979157,134
1710814979165,139
1710814979173,149
1710814979180,144
1710814979188,137
1710814979196,154
1710814979203,171
1710814979211,164
1710814979219,176
1710814979225,208
1710814979233,223
1710814979241,235
1710814979249,250
1710814979257,242
1710814979265,240
1710814979273,247
1710814979280,235
1710814979288,211
1710814979296,159
1710814979303,107
1710814979311,103
1710814979319,103
1710814979326,66
1710814979334,44
1710814979342,41
1710814979349,19
1710814979357,9
1710814979365,31
1710814979372,31
1710814979380,14
1710814979388,24
1710814979395,46
1710814979403,39
1710814979411,26
1710814979417,29
1710814979425,39
1710814979433,51
1710814979441,61
1710814979449,61
1710814979457,66
1710814979464,78
1710814979472,76
1710814979480,61
1710814979487,58
1710814979495,63
1710814979503,51
1710814979510,39
1710814979518,44
1710814979526,46
1710814979533,39
1710814979541,41
1710814979549,39
1710814979557,26
1710814979564,26
1710814979572,46
1710814979580,58
1710814979587,58
1710814979595,56
1710814979603,34
1710814979609,9
1710814979617,19
1710814979625,31
1710814979633,24
1710814979641,22
1710814979649,26
1710814979656,34
1710814979664,56
1710814979672,164
1710814979679,404
1710814979687,633
1710814979695,544
1710814979702,41
1710814979710,-402
1710814979718,-326
1710814979725,-98
1710814979733,-93
1710814979741,-83
1710814979748,-22
1710814979756,-34
1710814979764,-41
1710814979771,-2
1710814979779,7
1710814979787,-4
1710814979793,-2
1710814979801,7
1710814979809,2
1710814979817,0
1710814979825,19
1710814979833,44
1710814979841,53
1710814979848,26
1710814979856,24
1710814979864,68
1710814979871,93
1710814979879,100
1710814979887,132
1710814979894,144
1710814979902,137
1710814979910,137
1710814979917,130
1710814979925,120
1710814979933,125
1710814979940,115
1710814979948,95
1710814979956,73
1710814979963,44
1710814979971,24
1710814979979,17
1710814979985,12
1710814979993,19
1710814980001,36
1710814980009,31
1710814980017,17
1710814980025,26
1710814980032,44
1710814980040,46
1710814980048,58
1710814980055,78
1710814980063,83
1710814980071,76
1710814980078,78
1710814980086,90
1710814980094,98
1710814980101,98
1710814980109,103
1710814980117,110
1710814980124,107
1710814980132,105
1710814980140,107
1710814980148,105
1710814980155,103
1710814980163,100
1710814980171,90
1710814980177,85
1710814980185,83
1710814980193,78
1710814980201,71
1710814980209,63
1710814980217,71
1710814980224,90
1710814980232,98
1710814980240,105
1710814980247,110
1710814980255,93
1710814980263,63
1710814980270,66
1710814980278,85
1710814980286,85
1710814980293,76
1710814980301,80
1710814980309,83
1710814980316,100
1710814980324,198
1710814980332,426
1710814980339,672
1710814980347,635
1710814980355,139
1710814980361,-382
1710814980369,-338
1710814980377,-56
1710814980385,-41
1710814980393,-56
1710814980401,26
1710814980408,24
1710814980416,-4
1710814980424,4
1710814980432,14
1710814980439,34
1710814980447,66
1710814980455,73
1710814980462,63
1710814980470,71
1710814980478,98
1710814980485,125
1710814980493,127
1710814980501,117
1710814980508,122
1710814980516,139
1710814980524,157
1710814980531,164
1710814980539,171
1710814980547,191
1710814980553,201
1710814980561,193
1710814980569,206
1710814980577,208
1710814980585,171
1710814980593,147
1710814980600,144
1710814980608,144
1710814980616,117
1710814980623,44
1710814980631,22
1710814980639,63
1710814980646,68
1710814980654,53
1710814980662,66
1710814980669,78
1710814980677,73
1710814980685,73
1710814980692,85
1710814980700,88
1710814980708,83
1710814980715,93
1710814980723,117
1710814980731,132
1710814980739,120
1710814980745,98
1710814980753,110
1710814980761,132
1710814980769,127
1710814980777,117
1710814980785,117
1710814980792,117
1710814980800,112
1710814980808,110
1710814980815,110
1710814980823,107
1710814980831,100
1710814980838,93
1710814980846,95
1710814980854,100
1710814980861,88
1710814980869,76
1710814980877,90
1710814980884,110
1710814980892,112
1710814980900,115
1710814980907,103
1710814980915,66
1710814980923,56
1710814980929,71
1710814980937,78
1710814980945,76
1710814980953,80
1710814980961,76
1710814980969,71
1710814980976,144
1710814980984,345
1710814980992,630
1710814980999,770
1710814981007,461
1710814981015,-159
1710814981023,-385
1710814981030,-105
1710814981038,24
1710814981046,-26
1710814981053,49
1710814981061,103
1710814981069,66
1710814981076,80
1710814981084,115
1710814981092,105
1710814981099,93
1710814981107,95
1710814981115,98
1710814981121,112
1710814981129,132
1710814981137,130
1710814981145,122
1710814981153,130
1710814981161,139
1710814981168,154
1710814981176,169
1710814981184,181
1710814981191,188
1710814981199,191
1710814981207,203
1710814981214,223
1710814981222,215
1710814981230,198
1710814981237,211
1710814981245,220
1710814981253,203
1710814981260,179
1710814981268,149
1710814981276,112
1710814981283,85
1710814981291,83
1710814981299,80
1710814981305,68
1710814981313,58
1710814981321,58
1710814981329,63
1710814981337,71
1710814981345,71
1710814981353,68
1710814981360,76
1710814981368,80
1710814981376,83
1710814981383,88
1710814981391,90
1710814981399,85
1710814981406,88
1710814981414,100
1710814981422,105
1710814981429,103
1710814981437,95
1710814981445,93
1710814981452,95
1710814981460,95
1710814981468,95
1710814981475,103
1710814981483,103
1710814981491,90
1710814981497,93
1710814981505,110
1710814981513,110
1710814981521,98
1710814981529,105
1710814981537,125
1710814981544,139
1710814981552,139
1710814981560,125
1710814981567,95
1710814981575,83
1710814981583,95
1710814981590,100
1710814981598,90
1710814981606,80
1710814981613,76
1710814981621,88
1710814981629,147
1710814981637,291
1710814981644,532
1710814981652,696
1710814981660,476
1710814981667,-100
1710814981675,-399
1710814981683,-154
1710814981689,36
1710814981697,-22
1710814981705,4
1710814981713,76
1710814981721,56
1710814981729,44
1710814981736,76
1710814981744,85
1710814981752,88
1710814981759,98
1710814981767,110
1710814981775,130
1710814981782,134
1710814981790,120
1710814981798,127
1710814981805,157
1710814981813,174
1710814981821,176
1710814981828,193
1710814981836,213
1710814981844,218
1710814981851,223
1710814981859,242
1710814981867,264
1710814981873,252
1710814981881,230
1710814981889,233
1710814981897,230
1710814981905,203
1710814981913,179
1710814981921,154
1710814981928,125
1710814981936,95
1710814981944,76
1710814981951,73
1710814981959,58
1710814981967,39
1710814981974,34
1710814981982,39
1710814981990,49
1710814981997,61
1710814982005,63
1710814982013,71
1710814982020,76
1710814982028,63
1710814982036,66
1710814982043,93
1710814982051,105
1710814982059,95
1710814982065,95
1710814982073,100
1710814982081,88
1710814982089,80
1710814982097,90
1710814982105,90
1710814982112,78
1710814982120,80
1710814982128,85
1710814982135,80
1710814982143,73
1710814982151,66
1710814982158,58
1710814982166,61
1710814982174,76
1710814982181,93
1710814982189,115
1710814982197,125
1710814982204,88
1710814982212,34
1710814982220,39
1710814982228,71
1710814982235,71
1710814982243,71
1710814982251,76
1710814982257,76
1710814982265,90
1710814982273,159
1710814982281,328
1710814982289,591
1710814982297,723
1710814982304,417
1710814982312,-179
1710814982320,-385
1710814982327,-134
1710814982335,-29
1710814982343,-83
1710814982350,7
1710814982358,76
1710814982366,29
1710814982373,17
1710814982381,58
1710814982389,68
1710814982396,39
1710814982404,29
1710814982412,44
1710814982419,58
1710814982427,66
1710814982435,71
1710814982441,78
1710814982449,85
1710814982457,95
1710814982465,122
1710814982473,147
1710814982481,154
1710814982488,161
1710814982496,174
1710814982504,181
1710814982512,188
1710814982519,203
1710814982527,203
1710814982535,193
1710814982542,179
1710814982550,149
1710814982558,122
1710814982565,100
1710814982573,68
1710814982581,34
1710814982588,26
1710814982596,26
1710814982604,17
1710814982611,0
1710814982619,0
1710814982627,2
1710814982633,0
1710814982641,0
1710814982649,0
1710814982657,-2
1710814982665,-4
1710814982673,2
1710814982680,2
1710814982688,-12
1710814982696,-19
1710814982703,-12
1710814982711,-14
1710814982719,-26
1710814982726,-24
1710814982734,-9
1710814982742,-4
1710814982749,-9
1710814982757,-17
1710814982765,-17
1710814982772,-17
1710814982780,-12
1710814982788,-14
1710814982795,-22
1710814982803,-26
1710814982811,-29
1710814982819,-22
1710814982825,-14
1710814982833,-12
1710814982841,-9
1710814982849,-9
1710814982857,-26
1710814982865,-46
1710814982872,-46
1710814982880,-34
1710814982888,-22
1710814982895,-29
1710814982903,-44
1710814982911,-53
1710814982918,-36
1710814982926,73
1710814982934,326
1710814982941,588
1710814982949,564
1710814982957,78
1710814982964,-453
1710814982972,-426
1710814982980,-127
1710814982987,-83
1710814982995,-95
1710814983003,-17
1710814983009,-2
1710814983017,-19
1710814983025,-2
1710814983033,9
1710814983041,4
1710814983049,9
1710814983056,26
1710814983064,36
1710814983072,34
1710814983079,44
1710814983087,58
1710814983095,68
1710814983103,85
1710814983110,105
1710814983118,112
1710814983126,122
1710814983133,144
1710814983141,154
1710814983149,157
1710814983156,181
1710814983164,206
1710814983172,203
1710814983179,196
1710814983187,179
1710814983195,142
1710814983201,115
1710814983209,103
1710814983217,61
1710814983225,17
1710814983233,4
1710814983241,0
1710814983248,-17
1710814983256,-17
1710814983264,-4
1710814983271,-2
1710814983279,-7
1710814983287,-19
1710814983294,-19
1710814983302,4
1710814983310,19
1710814983317,4
1710814983325,-2
1710814983333,2
1710814983340,2
1710814983348,2
1710814983356,4
1710814983363,-4
1710814983371,-14
1710814983379,-12
1710814983385,-4
1710814983393,0
1710814983401,-7
1710814983409,-17
1710814983417,-14
1710814983425,-2
1710814983433,2
1710814983440,-2
1710814983448,-7
1710814983456,0
1710814983463,17
1710814983471,29
1710814983479,41
1710814983486,53
1710814983494,53
1710814983502,31
1710814983509,7
1710814983517,2
1710814983525,17
1710814983532,14
1710814983540,4
1710814983548,2
1710814983555,-7
1710814983563,-9
1710814983571,49
1710814983577,233
1710814983585,510
1710814983593,650
1710814983601,345
1710814983609,-272
1710814983617,-520
1710814983624,-257
1710814983632,-103
1710814983640,-130
1710814983647,-56
1710814983655,-7
1710814983663,-44
1710814983670,-26
1710814983678,14
1710814983686,12
1710814983693,14
1710814983701,34
1710814983709,41
1710814983717,29
1710814983724,2
1710814983732,17
1710814983740,90
1710814983747,130
1710814983755,103
1710814983763,88
1710814983769,127
1710814983777,164
1710814983785,174
1710814983793,191
1710814983801,215
1710814983809,238
1710814983816,247
1710814983824,252
1710814983832,247
1710814983839,225
1710814983847,184
1710814983855,142
1710814983862,115
1710814983870,95
1710814983878,73
1710814983885,51
1710814983893,39
1710814983901,41
1710814983908,39
1710814983916,24
1710814983924,14
1710814983931,19
1710814983939,22
1710814983947,12
1710814983953,14
1710814983961,26
1710814983969,24
1710814983977,24
1710814983985,34
1710814983993,36
1710814984001,31
1710814984008,31
1710814984016,39
1710814984024,39
1710814984031,46
1710814984039,56
1710814984047,51
1710814984054,46
1710814984062,58
1710814984070,66
1710814984077,61
1710814984085,66
1710814984093,68
1710814984100,63
1710814984108,61
1710814984116,63
1710814984123,68
1710814984131,61
1710814984139,53
1710814984145,44
1710814984153,41
1710814984161,56
1710814984169,66
1710814984177,68
1710814984185,68
1710814984192,66
1710814984200,71
1710814984208,105
1710814984215,220
1710814984223,449
1710814984231,672
1710814984238,579
1710814984246,61
1710814984254,-377
1710814984261,-238
1710814984269,22
1710814984277,-24
1710814984284,-34
1710814984292,73
1710814984300,73
1710814984308,44
1710814984315,61
1710814984323,63
1710814984331,71
1710814984337,85
1710814984345,80
1710814984353,88
1710814984361,122
1710814984369,134
1710814984377,115
1710814984384,120
1710814984392,149
1710814984400,157
1710814984407,157
1710814984415,176
1710814984423,196
1710814984430,203
1710814984438,215
1710814984446,228
1710814984453,225
1710814984461,218
1710814984469,206
1710814984476,176
1710814984484,147
1710814984492,130
1710814984499,103
1710814984507,73
1710814984515,56
1710814984521,41
1710814984529,29
1710814984537,22
1710814984545,12
1710814984553,9
1710814984561,17
1710814984568,17
1710814984576,14
1710814984584,14
1710814984592,12
1710814984599,14
1710814984607,19
1710814984615,24
1710814984622,31
1710814984630,36
1710814984638,36
1710814984645,44
1710814984653,51
1710814984661,46
1710814984668,29
1710814984676,22
1710814984684,31
1710814984691,41
1710814984699,34
1710814984707,29
1710814984713,41
1710814984721,49
1710814984729,44
1710814984737,26
1710814984745,17
1710814984753,46
1710814984760,85
1710814984768,90
1710814984776,58
1710814984783,31
1710814984791,39
1710814984799,63
1710814984806,68
1710814984814,66
1710814984822,73
1710814984829,95
1710814984837,132
1710814984845,238
1710814984852,473
1710814984860,709
1710814984868,623
1710814984875,127
1710814984883,-306
1710814984891,-213
1710814984899,31
1710814984905,12
1710814984913,0
1710814984921,98
1710814984929,107
1710814984937,73
1710814984945,98
1710814984952,127
1710814984960,122
1710814984968,115
1710814984975,120
1710814984983,132
1710814984991,137
1710814984998,130
1710814985006,144
1710814985014,171
1710814985021,169
1710814985029,149
1710814985037,152
1710814985044,181
1710814985052,203
1710814985060,206
1710814985067,215
1710814985075,238
1710814985083,230
1710814985089,211
1710814985097,206
1710814985105,198
1710814985113,166
1710814985121,132
1710814985129,112
1710814985136,93
1710814985144,73
1710814985152,56
1710814985159,39
1710814985167,29
1710814985175,36
1710814985183,41
1710814985190,26
1710814985198,14
1710814985206,24
1710814985213,29
1710814985221,29
1710814985229,41
1710814985236,49
1710814985244,39
1710814985252,39
1710814985259,49
1710814985267,51
1710814985275,56
1710814985281,68
1710814985289,76
1710814985297,73
1710814985305,78
1710814985313,83
1710814985321,80
1710814985328,85
1710814985336,85
1710814985344,85
1710814985351,95
1710814985359,90
1710814985367,78
1710814985374,73
1710814985382,80
1710814985390,98
1710814985397,117
1710814985405,127
1710814985413,110
1710814985420,71
1710814985428,58
1710814985436,66
1710814985443,66
1710814985451,80
1710814985459,107
1710814985465,107
1710814985473,110
1710814985481,198
1710814985489,417
1710814985497,674
1710814985505,706
1710814985513,287
1710814985520,-257
1710814985528,-284
1710814985536,12
1710814985543,58
1710814985551,19
1710814985559,105
1710814985566,120
1710814985574,78
1710814985582,110
1710814985589,142
1710814985597,130
1710814985605,132
1710814985612,142
1710814985620,139
1710814985628,159
1710814985635,181
1710814985643,191
1710814985651,193
1710814985657,201
1710814985665,215
1710814985673,220
1710814985681,233
1710814985689,260
1710814985697,277
1710814985704,274
1710814985712,272
1710814985720,274
1710814985727,277
1710814985735,279
1710814985743,277
1710814985750,250
1710814985758,213
1710814985766,196
1710814985773,169
1710814985781,120
1710814985789,88
1710814985797,88
1710814985804,88
1710814985812,83
1710814985820,76
1710814985827,68
1710814985835,71
1710814985843,68
1710814985849,61
1710814985857,71
1710814985865,80
1710814985873,78
1710814985881,78
1710814985889,78
1710814985896,88
1710814985904,98
1710814985912,93
1710814985919,95
1710814985927,95
1710814985935,88
1710814985942,83
1710814985950,85
1710814985958,88
1710814985965,90
1710814985973,88
1710814985981,83
1710814985988,93
1710814985996,100
1710814986004,90
1710814986011,98
1710814986019,117
1710814986027,127
1710814986033,137
1710814986041,137
1710814986049,122
1710814986057,115
1710814986065,115
1710814986073,112
1710814986081,115
1710814986088,120
1710814986096,110
1710814986104,98
1710814986111,115
1710814986119,186
1710814986127,368
1710814986134,650
1710814986142,819
1710814986150,561
1710814986157,-44
1710814986165,-338
1710814986173,-107
1710814986180,58
1710814986188,31
1710814986196,93
1710814986203,134
1710814986211,90
1710814986219,112
1710814986225,166
1710814986233,154
1710814986241,147
1710814986249,166
1710814986257,159
1710814986265,142
1710814986272,154
1710814986280,176
1710814986288,181
1710814986295,181
1710814986303,203
1710814986311,206
1710814986318,179
1710814986326,201
1710814986334,257
1710814986341,282
1710814986349,289
1710814986357,301
1710814986364,309
1710814986372,301
1710814986380,291
1710814986388,279
1710814986395,255
1710814986403,220
1710814986411,191
1710814986417,161
1710814986425,137
1710814986433,130
1710814986441,115
1710814986449,80
1710814986457,58
1710814986464,66
1710814986472,73
1710814986480,61
1710814986487,46
1710814986495,56
1710814986503,68
1710814986510,73
