time,ppg
1710815006320,1599582
1710815006360,1602610
1710815006400,1605037
1710815006440,1606110
1710815006480,1606563
1710815006520,1607371
1710815006560,1607819
1710815006600,1608811
1710815006640,1611283
1710815006680,1614338
1710815006720,1614784
1710815006760,1614286
1710815006800,1611856
1710815006840,1608101
1710815006880,1604920
1710815006920,1602681
1710815006960,1601378
1710815007000,1601089
1710815007040,1601839
1710815007080,1603098
1710815007120,1603642
1710815007160,1602950
1710815007200,1602063
1710815007240,1601015
1710815007280,1600436
1710815007320,1603263
1710815007360,1608856
1710815007400,1614543
1710815007440,1615549
1710815007480,1611633
1710815007520,1608636
1710815007560,1606734
1710815007600,1605848
1710815007640,1605338
1710815007680,1604780
1710815007720,1605191
1710815007760,1605976
1710815007800,1606487
1710815007840,1606574
1710815007880,1607117
1710815007920,1609827
1710815007960,1612393
1710815008000,1612323
1710815008040,1612312
1710815008080,1611758
1710815008120,1610548
1710815008160,1607736
1710815008200,1604263
1710815008240,1601205
1710815008280,1599190
1710815008320,1598079
1710815008360,1598061
1710815008400,1597596
1710815008440,1596926
1710815008480,1596321
1710815008520,1595089
1710815008560,1596963
1710815008600,1606222
1710815008640,1608480
1710815008680,1607946
1710815008720,1607739
1710815008760,1608019
1710815008800,1607038
1710815008840,1604512
1710815008880,1602400
1710815008920,1601235
1710815008960,1600547
1710815009000,1599992
1710815009040,1599054
1710815009080,1598670
1710815009120,1600397
1710815009160,1601850
1710815009200,1600932
1710815009240,1599907
1710815009280,1598347
1710815009320,1597263
1710815009360,1596848
1710815009400,1596766
1710815009440,1595593
1710815009480,1592182
1710815009520,1588704
1710815009560,1586265
1710815009600,1584231
1710815009640,1582225
1710815009680,1581270
1710815009720,1579970
1710815009760,1582270
1710815009800,1588586
1710815009840,1595933
1710815009880,1598379
1710815009920,1595011
1710815009960,1594133
1710815010000,1594612
1710815010040,1595302
1710815010080,1595449
1710815010120,1593942
1710815010160,1590830
1710815010200,1587968
1710815010240,1586065
1710815010280,1584976
1710815010320,1584085
1710815010360,1585445
1710815010400,1588627
1710815010440,1589592
1710815010480,1589483
1710815010520,1588345
1710815010560,1587117
1710815010600,1586179
1710815010640,1585393
1710815010680,1584609
1710815010720,1584105
1710815010760,1583861
1710815010800,1582268
1710815010840,1578488
1710815010880,1573597
1710815010920,1569911
1710815010960,1567447
1710815011000,1567280
1710815011040,1572784
1710815011080,1581458
1710815011120,1589163
1710815011160,1586960
1710815011200,1584197
1710815011240,1584875
1710815011280,1585479
1710815011320,1585454
1710815011360,1585303
1710815011400,1585783
1710815011440,1587003
1710815011480,1587563
1710815011520,1585821
1710815011560,1583036
1710815011600,1582880
1710815011640,1585817
1710815011680,1587591
1710815011720,1587278
1710815011760,1586514
1710815011800,1585702
1710815011840,1585401
1710815011880,1585462
1710815011920,1584951
1710815011960,1584425
1710815012000,1584096
1710815012040,1584358
1710815012080,1584917
1710815012120,1585162
1710815012160,1583985
1710815012200,1581584
1710815012240,1579007
1710815012280,1579252
1710815012320,1581963
1710815012360,1584518
1710815012400,1584901
1710815012440,1585064
1710815012480,1586254
1710815012520,1587358
1710815012560,1588479
1710815012600,1589307
1710815012640,1591115
1710815012680,1593682
1710815012720,1595527
1710815012760,1596483
1710815012800,1596778
1710815012840,1596190
1710815012880,1596447
1710815012920,1595577
1710815012960,1593270
1710815013000,1591545
1710815013040,1589526
1710815013080,1588079
1710815013120,1587311
1710815013160,1586829
1710815013200,1586408
1710815013240,1585962
1710815013280,1585785
1710815013320,1585834
1710815013360,1585361
1710815013400,1585204
1710815013440,1585184
1710815013480,1584299
1710815013520,1584286
1710815013560,1586459
1710815013600,1590557
1710815013640,1593259
1710815013680,1591933
1710815013720,1589778
1710815013760,1590443
1710815013800,1590958
1710815013840,1591238
1710815013880,1591744
1710815013920,1593552
1710815013960,1596308
1710815014000,1599925
1710815014040,1602367
1710815014080,1603863
1710815014120,1606789
1710815014160,1607052
1710815014200,1603386
1710815014240,1599673
1710815014280,1595341
1710815014320,1592079
1710815014360,1590342
1710815014400,1589706
1710815014440,1589200
1710815014480,1588931
1710815014520,1588801
1710815014560,1588704
1710815014600,1587716
1710815014640,1586179
1710815014680,1585527
1710815014720,1585868
1710815014760,1588224
1710815014800,1589292
1710815014840,1587622
1710815014880,1584357
1710815014920,1579706
1710815014960,1578844
1710815015000,1579753
1710815015040,1581437
1710815015080,1582189
1710815015120,1582401
1710815015160,1582949
1710815015200,1583790
1710815015240,1584606
1710815015280,1585939
1710815015320,1587455
1710815015357,1590812
1710815015398,1593530
1710815015437,1591171
1710815015477,1587006
1710815015517,1582637
1710815015558,1579374
1710815015599,1577544
1710815015638,1576379
1710815015678,1575671
1710815015718,1575170
1710815015758,1574609
1710815015799,1573517
1710815015839,1572038
1710815015879,1570054
1710815015919,1568609
1710815015959,1568560
1710815016000,1573463
1710815016039,1582089
1710815016080,1590043
1710815016120,1589918
1710815016160,1586038
1710815016201,1584077
1710815016240,1584189
1710815016280,1584280
1710815016320,1583900
1710815016361,1583609
1710815016401,1584107
1710815016441,1584408
1710815016481,1583467
1710815016521,1582408
1710815016561,1581788
1710815016602,1583441
1710815016642,1587623
1710815016682,1591129
1710815016722,1589347
1710815016762,1585022
1710815016803,1580689
1710815016842,1577854
1710815016882,1576563
1710815016923,1576095
1710815016963,1576484
1710815017004,1578034
1710815017043,1579678
1710815017083,1580059
1710815017123,1579026
1710815017164,1577764
1710815017204,1576337
1710815017244,1575324
1710815017284,1578627
1710815017324,1583169
1710815017364,1584957
1710815017405,1581596
1710815017444,1579107
1710815017485,1580077
1710815017525,1582857
1710815017565,1585640
1710815017606,1587704
1710815017645,1589858
1710815017685,1592268
1710815017726,1593681
1710815017766,1594113
1710815017807,1593798
1710815017846,1595392
1710815017886,1599569
1710815017926,1600951
1710815017967,1600618
1710815018008,1599140
1710815018047,1595603
1710815018087,1591723
1710815018127,1588692
1710815018167,1586817
1710815018208,1586031
1710815018248,1586703
1710815018288,1588968
1710815018328,1589744
1710815018368,1589536
1710815018409,1589107
1710815018448,1588044
1710815018489,1587336
1710815018529,1590032
1710815018569,1595363
1710815018610,1602905
1710815018649,1603625
1710815018689,1600058
1710815018729,1597764
1710815018769,1597366
1710815018810,1597591
1710815018850,1599561
1710815018890,1601535
1710815018930,1603811
1710815018970,1604958
1710815019011,1604722
1710815019050,1605771
1710815019090,1608277
1710815019130,1608662
1710815019170,1609027
1710815019211,1608719
1710815019251,1608344
1710815019291,1608194
1710815019331,1606766
1710815019371,1604609
1710815019412,1603004
1710815019451,1602485
1710815019491,1602050
1710815019532,1600975
1710815019572,1600186
1710815019612,1599790
1710815019652,1599222
1710815019692,1600405
1710815019732,1604717
1710815019772,1609565
1710815019813,1612410
1710815019853,1614011
1710815019893,1613491
1710815019933,1614710
1710815019973,1615142
1710815020014,1612978
1710815020053,1610331
1710815020093,1608656
1710815020133,1608878
1710815020173,1608885
1710815020214,1607527
1710815020254,1606372
1710815020294,1607950
1710815020334,1612234
1710815020374,1615110
1710815020415,1615423
1710815020454,1615113
1710815020494,1614547
1710815020535,1614189
1710815020575,1613930
1710815020615,1613585
1710815020655,1611950
1710815020695,1608930
1710815020735,1606095
1710815020775,1603842
1710815020816,1601309
1710815020855,1599146
1710815020896,1597478
1710815020936,1598411
1710815020976,1603608
1710815021017,1609914
1710815021056,1612934
1710815021096,1610373
1710815021136,1609658
1710815021177,1610717
1710815021217,1612137
1710815021257,1613353
1710815021297,1615022
1710815021337,1615948
1710815021377,1614735
1710815021418,1611610
1710815021457,1608118
1710815021498,1606934
1710815021538,1609576
1710815021578,1612800
1710815021619,1613548
1710815021658,1613826
1710815021698,1612518
1710815021739,1611073
1710815021779,1610253
1710815021819,1609704
1710815021859,1609184
1710815021899,1608866
1710815021939,1608387
1710815021979,1606261
1710815022020,1602773
1710815022059,1598804
1710815022100,1595831
1710815022140,1593097
1710815022180,1592537
1710815022221,1598203
1710815022260,1606752
1710815022300,1613647
1710815022341,1614236
1710815022381,1614693
1710815022422,1615814
1710815022461,1616744
1710815022501,1616966
1710815022541,1616410
1710815022582,1616831
1710815022622,1618433
1710815022662,1618366
1710815022702,1615384
1710815022742,1612356
1710815022782,1610408
1710815022823,1609782
1710815022863,1608938
1710815022903,1608698
1710815022943,1607684
1710815022983,1606299
1710815023024,1604772
1710815023063,1603193
1710815023103,1601790
1710815023144,1600801
1710815023184,1600543
1710815023225,1601235
1710815023264,1601944
1710815023304,1600645
1710815023344,1597294
1710815023385,1592259
1710815023426,1591492
1710815023465,1596933
1710815023505,1606225
1710815023545,1611689
1710815023586,1607945
1710815023626,1606826
1710815023666,1607284
1710815023687,1607813
1710815023727,1607919
1710815023767,1607744
1710815023808,1608023
1710815023847,1608523
1710815023887,1608852
1710815023927,1608352
1710815023967,1607551
1710815024008,1607163
1710815024048,1606273
1710815024088,1603930
1710815024128,1601563
1710815024168,1599226
1710815024209,1597813
1710815024248,1597164
1710815024288,1596870
1710815024328,1596505
1710815024369,1596223
1710815024409,1595945
1710815024449,1595833
1710815024489,1594841
1710815024529,1593431
1710815024569,1592084
1710815024610,1589142
1710815024649,1590200
1710815024689,1596589
1710815024729,1604534
1710815024769,1604082
1710815024810,1600019
1710815024850,1599199
1710815024890,1600147
1710815024930,1601281
1710815024970,1601314
1710815025011,1600874
1710815025050,1600764
1710815025090,1601269
1710815025130,1601436
1710815025171,1601083
1710815025212,1601567
1710815025251,1602898
1710815025291,1603605
1710815025331,1601052
1710815025371,1597900
1710815025412,1594998
1710815025452,1593116
1710815025492,1592123
1710815025532,1591410
1710815025572,1590482
1710815025613,1589659
1710815025652,1589040
1710815025692,1588319
1710815025732,1587064
1710815025772,1585476
1710815025813,1584736
1710815025853,1584310
1710815025893,1586438
1710815025933,1589248
1710815025973,1591724
1710815026014,1593135
1710815026054,1590184
1710815026093,1588315
1710815026134,1588773
1710815026174,1589947
1710815026214,1591284
1710815026254,1592019
1710815026294,1592479
1710815026334,1593059
1710815026374,1593025
1710815026415,1592357
1710815026455,1592624
1710815026495,1595424
1710815026535,1599278
1710815026575,1598977
1710815026616,1595621
1710815026656,1592042
1710815026696,1589233
1710815026736,1587724
1710815026776,1586839
1710815026817,1586465
1710815026856,1586201
1710815026896,1585760
1710815026936,1585343
1710815026976,1584410
1710815027017,1583127
1710815027057,1582633
1710815027097,1583043
1710815027137,1586388
1710815027177,1590604
1710815027218,1592297
1710815027258,1590976
1710815027298,1589231
1710815027338,1588731
1710815027378,1589842
1710815027419,1591765
1710815027458,1593371
1710815027498,1595690
1710815027538,1597717
1710815027579,1598951
1710815027620,1599781
1710815027659,1600247
1710815027699,1601136
1710815027739,1604054
1710815027779,1605986
1710815027820,1605678
1710815027860,1603708
1710815027900,1599776
1710815027940,1596237
1710815027980,1593572
1710815028021,1592108
1710815028060,1591130
1710815028101,1590844
1710815028141,1591350
1710815028181,1592299
1710815028222,1591956
1710815028261,1590798
1710815028301,1589783
1710815028342,1588266
1710815028382,1588391
1710815028423,1592802
1710815028462,1599324
1710815028502,1603432
1710815028542,1603979
1710815028583,1602722
1710815028623,1600342
1710815028663,1600649
1710815028703,1600866
1710815028743,1601423
1710815028783,1602307
1710815028824,1603588
1710815028863,1604769
1710815028903,1606013
1710815028944,1606803
1710815028984,1608296
1710815029024,1610964
1710815029064,1611317
1710815029104,1611103
1710815029144,1610265
1710815029184,1608246
1710815029225,1605135
1710815029264,1602259
1710815029305,1600322
1710815029345,1599306
1710815029385,1599026
1710815029426,1599283
1710815029465,1599024
1710815029505,1597651
1710815029545,1596454
1710815029585,1595384
1710815029626,1595801
1710815029666,1599465
1710815029706,1603980
1710815029746,1608137
1710815029786,1610653
1710815029827,1613065
1710815029866,1613919
1710815029906,1613567
1710815029946,1613206
1710815029986,1613486
1710815030027,1615209
1710815030067,1617316
1710815030107,1619046
1710815030147,1620524
1710815030187,1621006
1710815030228,1621776
1710815030267,1622473
1710815030307,1621512
1710815030347,1620343
1710815030388,1619492
1710815030428,1618191
1710815030468,1616780
1710815030508,1615429
1710815030548,1612737
1710815030588,1609140
1710815030629,1606570
1710815030668,1605171
1710815030709,1604464
1710815030749,1603792
1710815030789,1602950
1710815030830,1601675
1710815030869,1599799
1710815030909,1601900
1710815030949,1608447
1710815030990,1616204
1710815031030,1620381
1710815031070,1618315
1710815031110,1616871
1710815031150,1617765
1710815031190,1618229
1710815031231,1617261
1710815031270,1614744
1710815031311,1612214
1710815031351,1610643
1710815031391,1610495
1710815031432,1610781
1710815031471,1612136
1710815031511,1614805
1710815031551,1614535
1710815031592,1613428
1710815031632,1611777
1710815031672,1609650
1710815031712,1608166
1710815031752,1607555
1710815031792,1607181
1710815031833,1606734
1710815031872,1606494
1710815031913,1604663
1710815031953,1600683
1710815031993,1595532
1710815032034,1591561
1710815032073,1589325
1710815032113,1588990
1710815032154,1593836
1710815032194,1601404
1710815032235,1608258
1710815032274,1610493
1710815032314,1610036
1710815032354,1609094
1710815032395,1609569
1710815032435,1610190
1710815032475,1610772
1710815032515,1611777
1710815032555,1613577
1710815032595,1614070
1710815032636,1611605
1710815032676,1608709
1710815032716,1606941
1710815032756,1605684
1710815032796,1603580
1710815032837,1601942
1710815032876,1600829
1710815032917,1599196
1710815032957,1597803
1710815032997,1596647
1710815033038,1595996
1710815033077,1595395
1710815033118,1595838
1710815033158,1597002
1710815033198,1597218
1710815033239,1595560
1710815033278,1591796
1710815033318,1588215
1710815033359,1585071
1710815033399,1585389
1710815033440,1589611
1710815033479,1593552
1710815033519,1593246
1710815033559,1590758
1710815033599,1590652
1710815033640,1592166
1710815033680,1593580
1710815033720,1593531
1710815033760,1594115
1710815033800,1595775
1710815033841,1597179
1710815033880,1598350
1710815033920,1598304
1710815033960,1598172
1710815034001,1599236
1710815034041,1598137
1710815034081,1596032
1710815034121,1594103
1710815034161,1592506
1710815034201,1591573
1710815034242,1590726
1710815034281,1589971
1710815034321,1589176
1710815034362,1588585
1710815034404,1588391
1710815034443,1588823
1710815034482,1588625
1710815034522,1588690
1710815034562,1588547
1710815034602,1586982
1710815034643,1588571
1710815034683,1593844
1710815034723,1600490
1710815034763,1598002
1710815034803,1595973
1710815034844,1596659
1710815034883,1598404
1710815034923,1600037
1710815034963,1601111
1710815035003,1601777
1710815035044,1603598
1710815035084,1604612
1710815035124,1604575
1710815035164,1603948
1710815035204,1604418
1710815035245,1607140
1710815035284,1609836
1710815035324,1609074
1710815035364,1605540
1710815035405,1601408
1710815035446,1598377
1710815035485,1596976
1710815035525,1596396
1710815035565,1596223
1710815035605,1596420
1710815035646,1596751
1710815035686,1596373
1710815035726,1595145
1710815035766,1593420
1710815035806,1593197
1710815035847,1593268
1710815035886,1595770
1710815035926,1603346
1710815035966,1613885
1710815036007,1614487
1710815036048,1611604
1710815036087,1609439
1710815036127,1608130
1710815036167,1607291
1710815036207,1605923
1710815036248,1604947
1710815036288,1605133
1710815036328,1606050
1710815036368,1607350
1710815036408,1608659
1710815036449,1610053
1710815036488,1612114
1710815036529,1614772
1710815036569,1615097
1710815036611,1614358
1710815036650,1613675
1710815036689,1612827
1710815036729,1611619
1710815036770,1609004
1710815036810,1606421
1710815036850,1604180
1710815036890,1602354
1710815036930,1601120
1710815036970,1600167
1710815037010,1599090
1710815037051,1598587
1710815037091,1598635
1710815037131,1599052
1710815037171,1603196
1710815037211,1610138
1710815037252,1617919
1710815037291,1617376
1710815037331,1615733
1710815037372,1616257
1710815037412,1616710
1710815037453,1616280
1710815037492,1614222
1710815037532,1612633
1710815037572,1612803
1710815037613,1614536
1710815037653,1616635
1710815037693,1617157
1710815037733,1618957
1710815037773,1620993
1710815037813,1620299
1710815037854,1619298
1710815037894,1618396
1710815037934,1617506
1710815037974,1616951
1710815038014,1616990
1710815038055,1618470
1710815038095,1618435
1710815038135,1616250
1710815038175,1613377
1710815038215,1610682
1710815038256,1608239
1710815038295,1606947
1710815038336,1606567
1710815038376,1605868
1710815038416,1607894
1710815038457,1614058
1710815038496,1621401
1710815038536,1624804
1710815038577,1623224
1710815038617,1622722
1710815038658,1623145
1710815038697,1623480
1710815038737,1622949
1710815038777,1621237
1710815038820,1619907
1710815038858,1619531
1710815038898,1618690
1710815038938,1617228
1710815038978,1616727
1710815039018,1616911
1710815039059,1616925
1710815039098,1615867
1710815039138,1614994
1710815039179,1613423
1710815039218,1612058
1710815039259,1610778
1710815039299,1609656
1710815039339,1609107
1710815039379,1609101
1710815039420,1608323
1710815039461,1605508
1710815039500,1601902
1710815039540,1598400
1710815039580,1596296
1710815039621,1594643
1710815039662,1592141
1710815039701,1593020
1710815039741,1598863
1710815039781,1606607
1710815039821,1610883
1710815039862,1610838
1710815039902,1610507
1710815039942,1610837
1710815039982,1611296
1710815040022,1611380
1710815040063,1612508
1710815040102,1614232
1710815040142,1613983
1710815040182,1611707
1710815040222,1609858
1710815040263,1608455
1710815040303,1607123
1710815040343,1605384
1710815040383,1604033
1710815040423,1602653
1710815040464,1600829
1710815040503,1599364
1710815040543,1598116
1710815040583,1597113
1710815040624,1596074
1710815040664,1595741
1710815040704,1595773
1710815040744,1595975
1710815040784,1595314
1710815040824,1594078
1710815040865,1591843
1710815040904,1590738
1710815040945,1594502
1710815040985,1600898
1710815041025,1604086
1710815041066,1600440
1710815041105,1600167
1710815041145,1601734
1710815041185,1603618
1710815041226,1604493
1710815041266,1604355
1710815041306,1604318
1710815041346,1604890
1710815041386,1604879
1710815041426,1604576
1710815041467,1604995
1710815041506,1607985
1710815041546,1613110
1710815041587,1615284
1710815041627,1613943
1710815041668,1611976
1710815041707,1610243
1710815041747,1609266
1710815041787,1608913
1710815041827,1608715
1710815041868,1608448
1710815041908,1608173
1710815041948,1607978
1710815041988,1608300
1710815042028,1608265
1710815042069,1608449
1710815042108,1608266
1710815042149,1607538
1710815042189,1610217
1710815042229,1614356
1710815042270,1617289
1710815042309,1618851
1710815042349,1618203
1710815042389,1617178
1710815042430,1618193
1710815042470,1618966
1710815042510,1619904
1710815042550,1620803
1710815042590,1620886
1710815042630,1620662
1710815042671,1619577
1710815042711,1619918
1710815042751,1621826
1710815042791,1625675
1710815042831,1626332
1710815042872,1625923
1710815042912,1624645
1710815042952,1621569
1710815042992,1618769
1710815043032,1616447
1710815043073,1614520
1710815043112,1613578
1710815043153,1614000
1710815043193,1615755
1710815043233,1616771
1710815043274,1616791
1710815043313,1616225
1710815043353,1615153
1710815043394,1612782
1710815043434,1611726
1710815043474,1612457
1710815043514,1613839
1710815043554,1615169
1710815043594,1616994
1710815043635,1618272
1710815043675,1618451
1710815043715,1618407
1710815043755,1620260
1710815043795,1622413
1710815043835,1624246
1710815043876,1625613
1710815043915,1625688
1710815043955,1625091
1710815043996,1625261
1710815044036,1627346
1710815044076,1626885
1710815044116,1625333
1710815044156,1623077
1710815044196,1620730
1710815044236,1618524
1710815044277,1615508
1710815044316,1611177
1710815044357,1607430
1710815044397,1604929
1710815044437,1603320
1710815044478,1602413
1710815044517,1601183
1710815044557,1600395
1710815044597,1599477
1710815044637,1599984
1710815044678,1602160
1710815044718,1601940
1710815044758,1600154
1710815044798,1601271
1710815044838,1604667
1710815044879,1607808
1710815044918,1610231
1710815044958,1611580
1710815044998,1609954
1710815045038,1606914
1710815045079,1603369
1710815045119,1599815
1710815045159,1596866
1710815045199,1595887
1710815045239,1597338
1710815045280,1601178
1710815045319,1608737
1710815045359,1607603
1710815045400,1604319
1710815045440,1603179
1710815045480,1602142
1710815045520,1600883
1710815045560,1599363
1710815045600,1598206
1710815045640,1597623
1710815045681,1596085
1710815045721,1592362
1710815045761,1587883
1710815045801,1583794
1710815045841,1581245
1710815045882,1579650
1710815045921,1581849
1710815045961,1588440
1710815046001,1596518
1710815046042,1600743
1710815046082,1599003
1710815046122,1596987
1710815046162,1597507
1710815046202,1598077
1710815046242,1598510
1710815046283,1598056
1710815046323,1598098
1710815046363,1598353
1710815046403,1597811
1710815046443,1594092
1710815046484,1590418
1710815046523,1589116
1710815046563,1589988
1710815046603,1589076
1710815046644,1587450
1710815046684,1585833
1710815046724,1585235
1710815046764,1585872
1710815046804,1586242
1710815046844,1585938
1710815046885,1585199
1710815046925,1584100
1710815046965,1582843
1710815047005,1581303
1710815047045,1579843
1710815047086,1578538
1710815047125,1577549
1710815047165,1582900
1710815047206,1590274
1710815047246,1595037
1710815047287,1596021
1710815047326,1594012
1710815047367,1594765
1710815047407,1598000
1710815047447,1601210
1710815047488,1602452
1710815047527,1603678
1710815047567,1604688
1710815047608,1604606
1710815047648,1603238
1710815047688,1600981
1710815047728,1599701
1710815047768,1599475
1710815047808,1599919
1710815047849,1597462
1710815047889,1593218
1710815047929,1588865
1710815047969,1585335
1710815048009,1583072
1710815048049,1581274
1710815048090,1580276
1710815048130,1579559
1710815048170,1579264
1710815048210,1579102
1710815048250,1578038
1710815048291,1576368
1710815048331,1575276
1710815048371,1574322
1710815048411,1576149
1710815048451,1580138
1710815048492,1583425
1710815048531,1584093
1710815048572,1581740
1710815048612,1579153
1710815048652,1578706
1710815048693,1578422
1710815048732,1578102
1710815048772,1577905
1710815048812,1578478
1710815048852,1579805
1710815048893,1581904
1710815048933,1584077
1710815048973,1586577
1710815049013,1590803
1710815049053,1592423
1710815049094,1591707
1710815049133,1590700
1710815049173,1589298
1710815049213,1586821
1710815049253,1583212
1710815049294,1579532
1710815049334,1576657
1710815049374,1574654
1710815049414,1573872
1710815049454,1573751
1710815049495,1573226
1710815049534,1571574
1710815049574,1570274
1710815049615,1568946
1710815049655,1569879
1710815049695,1575464
1710815049735,1582249
1710815049775,1588226
1710815049815,1591860
1710815049855,1591272
1710815049896,1592155
1710815049936,1591173
1710815049976,1589252
1710815050016,1587650
1710815050056,1587032
1710815050097,1587922
1710815050136,1589372
1710815050176,1590484
1710815050216,1590120
1710815050257,1589689
1710815050297,1590064
1710815050337,1589947
1710815050377,1588843
1710815050417,1587821
1710815050457,1586180
1710815050498,1584726
1710815050538,1583646
1710815050578,1582785
1710815050618,1580457
1710815050658,1577879
1710815050699,1576412
1710815050738,1575304
1710815050778,1574019
1710815050818,1572954
1710815050859,1572526
1710815050899,1572566
1710815050939,1578137
1710815050979,1587384
1710815051019,1596984
1710815051059,1600711
1710815051100,1600434
1710815051140,1599141
1710815051180,1598828
1710815051220,1599483
1710815051260,1599415
1710815051301,1598036
1710815051340,1597854
1710815051380,1599182
1710815051420,1600906
1710815051460,1600275
1710815051500,1599128
1710815051540,1598778
1710815051580,1598458
1710815051620,1597619
1710815051660,1596810
1710815051701,1595871
1710815051741,1595169
1710815051781,1594766
1710815051821,1594261
1710815051861,1594217
1710815051902,1593254
1710815051942,1590679
1710815051982,1587809
1710815052022,1585193
1710815052062,1583213
1710815052103,1582958
1710815052142,1585050
1710815052183,1592553
1710815052223,1602737
1710815052263,1612092
1710815052304,1616202
1710815052343,1615925
1710815052383,1614391
1710815052424,1613389
1710815052464,1613821
1710815052505,1614511
1710815052544,1614681
1710815052584,1613283
1710815052624,1611566
1710815052665,1609496
1710815052705,1607428
1710815052745,1606918
1710815052785,1608091
1710815052825,1609781
1710815052865,1609304
1710815052906,1608240
1710815052946,1606747
1710815052986,1605146
1710815053026,1604099
1710815053066,1603726
1710815053107,1603457
1710815053147,1604209
1710815053187,1605806
1710815053227,1607271
1710815053267,1606474
1710815053308,1603337
1710815053347,1600150
1710815053388,1596819
1710815053428,1594678
1710815053468,1596762
1710815053509,1602345
1710815053548,1601788
1710815053588,1601012
1710815053628,1601859
1710815053668,1603876
1710815053709,1605996
1710815053749,1607985
1710815053789,1609797
1710815053829,1610783
1710815053869,1611461
1710815053910,1611509
1710815053949,1611122
1710815053989,1610425
1710815054029,1610742
1710815054069,1609097
1710815054110,1607477
1710815054150,1606183
1710815054190,1604687
1710815054230,1603881
1710815054270,1603190
1710815054311,1602487
1710815054350,1602126
1710815054390,1602949
1710815054431,1604404
1710815054471,1604465
1710815054512,1604252
1710815054551,1604250
1710815054591,1604171
1710815054631,1604901
1710815054671,1606300
1710815054712,1606952
1710815054752,1605655
1710815054792,1604220
1710815054832,1604033
1710815054872,1605636
1710815054913,1607751
1710815054952,1609391
1710815054992,1610728
1710815055032,1612359
1710815055073,1613820
1710815055113,1614910
1710815055153,1615624
1710815055193,1616191
1710815055233,1617816
1710815055273,1621027
1710815055314,1621315
1710815055353,1620162
1710815055394,1617495
1710815055434,1614690
1710815055474,1612864
1710815055515,1611515
1710815055554,1610611
1710815055594,1610373
1710815055634,1610766
1710815055675,1611509
1710815055715,1611959
1710815055755,1611908
1710815055795,1611730
1710815055835,1611046
1710815055875,1610043
1710815055916,1612535
1710815055955,1617888
1710815055996,1623192
1710815056036,1623263
1710815056076,1619735
1710815056117,1616195
1710815056156,1616074
1710815056196,1616248
1710815056236,1616649
1710815056277,1616942
1710815056317,1617532
1710815056357,1618126
1710815056397,1618244
1710815056437,1617840
1710815056477,1618945
1710815056518,1622119
1710815056558,1624643
1710815056598,1624687
1710815056638,1624357
1710815056678,1623438
1710815056719,1622869
1710815056759,1622063
1710815056799,1620346
1710815056839,1618248
1710815056879,1616784
1710815056920,1616022
1710815056959,1615503
1710815057000,1614835
1710815057040,1613727
1710815057080,1613081
1710815057121,1613084
1710815057160,1614592
1710815057200,1617176
1710815057241,1619616
1710815057281,1620408
1710815057322,1621263
1710815057361,1622746
1710815057401,1625400
1710815057441,1627552
1710815057482,1628756
1710815057522,1628103
1710815057562,1626647
1710815057602,1624535
1710815057642,1622985
1710815057682,1621429
1710815057723,1621610
1710815057763,1623769
1710815057803,1625549
1710815057843,1624998
1710815057883,1624216
1710815057924,1622561
1710815057964,1620826
1710815058004,1620065
1710815058044,1619758
1710815058084,1619562
1710815058125,1619670
1710815058164,1619932
1710815058205,1619135
1710815058245,1615717
1710815058285,1610963
1710815058326,1606741
1710815058365,1603478
1710815058405,1604697
1710815058446,1609450
1710815058486,1614755
1710815058526,1616291
1710815058566,1615805
1710815058606,1616109
1710815058646,1615030
1710815058686,1615364
1710815058727,1615210
1710815058767,1614530
1710815058807,1614118
1710815058847,1614348
1710815058887,1615651
1710815058928,1616769
1710815058967,1616114
1710815059007,1614240
1710815059047,1611918
1710815059087,1608834
1710815059128,1605911
1710815059168,1603162
1710815059208,1601230
1710815059248,1599908
1710815059288,1598767
1710815059329,1597680
1710815059368,1596491
1710815059408,1596129
1710815059448,1595631
1710815059489,1594606
1710815059529,1593247
1710815059569,1592083
1710815059609,1590839
1710815059649,1592580
1710815059689,1595891
1710815059730,1595386
1710815059769,1590795
1710815059809,1586062
1710815059850,1584361
1710815059890,1585860
1710815059930,1588358
1710815059970,1590084
1710815060010,1591559
1710815060050,1594387
1710815060090,1597148
1710815060131,1599071
1710815060170,1599367
1710815060211,1600262
1710815060251,1601049
1710815060291,1600579
1710815060332,1599160
1710815060371,1597570
1710815060411,1594834
1710815060451,1590874
1710815060492,1587110
1710815060532,1584131
1710815060572,1582019
1710815060612,1580874
1710815060652,1581107
1710815060692,1581033
1710815060733,1579674
1710815060772,1577800
1710815060813,1577168
1710815060853,1577686
1710815060893,1579850
1710815060934,1581505
1710815060973,1582385
1710815061013,1584252
1710815061054,1586953
1710815061094,1586669
1710815061134,1587499
1710815061174,1586134
1710815061214,1584590
1710815061254,1583782
1710815061294,1584218
1710815061335,1585828
1710815061375,1587659
1710815061415,1588807
1710815061455,1589758
1710815061495,1592299
1710815061536,1593965
1710815061576,1593594
1710815061616,1592697
1710815061656,1591278
1710815061696,1589757
1710815061737,1588407
1710815061776,1588017
1710815061817,1587460
1710815061857,1585512
1710815061897,1583235
1710815061938,1580748
1710815061977,1577955
1710815062017,1575400
1710815062058,1573496
1710815062098,1572294
1710815062138,1573441
1710815062178,1577145
1710815062218,1582495
1710815062258,1587874
1710815062299,1592258
1710815062339,1595832
1710815062379,1598623
